Despesa por função - transporte - empenhada - municipal
Sigla;Código;Município;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
PI;2202075;Cajazeiras do Piauí;210;9720;5629;1395;0;0;0;0;434995,65;42511,37;63923,09;
PI;2202083;Cajueiro da Praia;0;0;0;0;0;27168;26976;457165;;44329,27;15390,8;
PI;2202091;Caldeirão Grande do Piauí;0;280721,6;239352,4;1000078,54;847697,83;286415,46;365186,76;1226933,28;1441499,28;;1520201,19;
PI;2202109;Campinas do Piauí;150523,66;102292,97;222115,8;0;70679,76;420;0;0;110781,4;284013,62;440010,39;
PI;2202117;Campo Alegre do Fidalgo;95425,1;87952,92;88563,45;680609;440254,39;386095,58;404070,01;447373,22;122791,13;329178,33;647749,01;
PI;2202133;Campo Grande do Piauí;2370;950;66167;30748;46300;129698;663184,77;13146,67;36932;22198;133751,69;
PI;2202174;Campo Largo do Piauí;0;0;1907,24;0;0;0;2475;12164,95;;;;
PI;2202208;Campo Maior;500125,25;1155978,1;888521,62;760413,7;1251248,3;0;8000;0;1805125,35;;;
PI;2202251;Canavieira;78420,15;11047;8976;14690;1717,11;39889,58;21833,28;79870,39;88782,53;161284,93;;
PI;2202307;Canto do Buriti;63905,5;40851;77610,2;135956,92;146296,13;708417,21;217046,52;333272,63;577112,59;530574,79;2153144,79;
PI;2202406;Capitão de Campos;74590;110055,8;262598,4;0;23048;4500;32600;223392,93;62281,65;170042,57;119174,51;
PI;2202455;Capitão Gervásio Oliveira;0;0;0;0;0;0;0;0;;;;
PI;2202505;Caracol;0;35650;0;136045,76;0;0;0;0;;;;
PI;2202539;Caraúbas do Piauí;234712,27;273999,83;500882,52;118729,25;176326,62;102692,07;248566,04;78209,19;23152,29;2003806,21;;
PI;2202554;Caridade do Piauí;30603;63840,7;182518,06;134429,91;133272;57792;36000;40800;900676;2441437,49;3802864,69;
PI;2202604;Castelo do Piauí;67811,25;0;0;600;0;0;0;0;;;;
PI;2202653;Caxingó;15525;0;51820;89988,38;7747,9;26036,05;9907,37;2664;353239,8;443506,45;;
PI;2202703;Cocal;181017,53;5121,5;24924,6;0;0;384965,08;12371;0;3060;210118,9;2067750,85;
PI;2202711;Cocal de Telha;19803,75;14577,74;1052,63;24797,54;0;0;0;0;;;;
PI;2202729;Cocal dos Alves;0;4500;197605,67;0;23648,17;0;505326,53;395792,1;185834,1;203256,6;260922,24;
PI;2202737;Coivaras;249557,14;153184,6;115085,86;58858,54;49244,76;49855,95;76117,24;133803,27;316579,79;209720,41;265311,4;
PI;2202752;Colônia do Gurguéia;4776,5;5450;294603,65;69466,64;109777,26;94819,28;227989,79;195437,47;126932,32;151097,83;71651,99;
PI;2202778;Colônia do Piauí;199804,42;197912,12;168225,51;476115,76;142371,68;205226,88;295408,85;289573,8;119229,57;247315,47;;
PI;2202802;Conceição do Canindé;26700;50028,3;1770;6780;22077,62;0;0;0;;;;
PI;2202851;Coronel José Dias;143179,44;8924;419044,23;16300;29940,64;215367,11;454422,94;183147,29;1131745,82;875210,69;3117518,53;
PI;2202901;Corrente;160;3932;16275;16139;2320;0;1252;15355,17;18981,72;18981,72;1900;
PI;2203008;Cristalândia do Piauí;175452,05;0;136665,2;86296,9;180210;148248,5;437624;25307,21;427760,73;133546,3;1043492,35;
PI;2203107;Cristino Castro;0;0;1150;0;1191,68;0;0;64279,9;30571,72;;86181,58;
PI;2203206;Curimatá;;0;0;0;0;0;0;0;;;;
PI;2203230;Currais;53230,57;106295,41;87972,43;37148;70809;62439;340201,53;149205,55;169358,56;;1082724,42;
PI;2203255;Curralinhos;0;38000;30000;65897,83;0;0;0;0;;;;
PI;2203271;Curral Novo do Piauí;13268;51462,5;0;111794,29;54000;265000;419232,6;432838,45;1433514,97;626101,88;946326;
PI;2203305;Demerval Lobão;39060,33;32038;38664;109459,69;42860;43200;42955;74544,39;72095,68;103566,33;104979,86;
PI;2203354;Dirceu Arcoverde;;;;215907,21;175014,74;5270,94;108426,59;825428,1;388440,9;1314238,24;123601,24;
PI;2203404;Dom Expedito Lopes;44945,25;11930,82;29760;177733,86;200535,9;146012,14;587930,9;218180,71;295300,42;168686,65;620217,7;
PI;2203420;Domingos Mourão;209551,1;115930,08;116934,03;78192,94;227395,26;125802,86;219779,09;460114,43;879325,91;702420,7;1006098,24;
PI;2203453;Dom Inocêncio;2385;10522;150;38931,31;2000;1845;465418,01;0;;;63923,09;
PI;2203503;Elesbão Veloso;66106,5;221521,49;47508,64;393795,24;804547,23;57231;91227,67;97811;542929,11;298513,82;1568240,38;
PI;2203602;Eliseu Martins;5900,71;16953;16640;17160;32530;0;0;0;;;;
PI;2203701;Esperantina;0;0;0;0;0;0;1216,6;2292,2;461115,66;3363655,7;1644086,3;
PI;2203750;Fartura do Piauí;;;38353;187021,8;0;167569,95;0;0;96866,7;469905,03;587209,93;
PI;2203800;Flores do Piauí;56981,03;67254,45;236325,76;2850,19;790;0;0;21595;5762;;;
PI;2203859;Floresta do Piauí;64117,45;13628;76011,3;43500,58;52025,62;19353,16;78145;200785,49;4780;2068090,57;1065591,86;
PI;2203909;Floriano;1639170,6;1066707,2;2199471,11;1361738,91;180531,31;242661,93;79602,23;25942,74;255577,76;615779,77;622233,95;
PI;2204006;Francinópolis;5968,28;5211,16;139659,32;5217,25;58149,15;1067930,57;642,64;733,4;73966,16;296284,26;;
PI;2204105;Francisco Ayres;8200;87988,77;6079;0;39420,1;10800;152245,45;592739,64;891226,96;902898,93;2032745,64;
PI;2204154;Francisco Macedo;3638,75;6827,5;0;3300;9420;35020;47092;6980;153033,71;112431,01;760048,26;
PI;2204204;Francisco Santos;12839,23;137693,65;9855;37422,84;76333,48;384824,7;30290,73;37113,42;145780,66;154104,67;879906,57;
PI;2204303;Fronteiras;1038000;125386,75;176059,8;16439,7;0;0;30526,32;0;;772805,11;139001,05;
PI;2204352;Geminiano;250670;399476,89;204357,54;98346,4;325960,34;177585,85;411952,17;332652,53;482042,76;115684,74;468581,54;
PI;2204402;Gilbués;286417,36;65541,22;5510,7;19448,32;872793,23;298619,82;1423468,82;396450,51;757854,63;175263,54;1426394,54;
PI;2204501;Guadalupe;0;0;0;0;2500;0;30000;22500;33600;209900,21;318803,73;
PI;2204550;Guaribas;188475;0;8037,92;195466,27;10800;242510,26;447894,12;0;498792,12;565776,74;474159;
PI;2204600;Hugo Napoleão;47619,64;46280,69;15820,61;0;18000;18930;20760;39679,58;45564;52150,32;56013,69;
PI;2204659;Ilha Grande;;4700;1320,88;860;0;0;450;8060;3300;12363,26;11916;
PI;2204709;Inhuma;113536,26;79895;75774,42;83090,97;30226;49468;162945,8;7856,15;27904,84;116689,51;54052;
PI;2204808;Ipiranga do Piauí;41756,93;65752;318029;172754,58;734168,79;310600,23;397397,45;66401,5;287441,52;71551,24;868887,39;
PI;2204907;Isaías Coelho;21793,33;48879,48;74266,36;9343,16;2568,43;52882,69;121851,18;214351,32;281165,45;108089,2;347629,56;
PI;2205003;Itainópolis;225;1368;469996;722894,87;455290,81;72882,52;2660;16595,5;16916,75;1212;2651003,2;
PI;2205102;Itaueira;11884;0;0;89980;46081,5;290370,65;460404,68;538745,15;657357,84;993854,23;2482417,62;
PI;2205151;Jacobina do Piauí;179638,26;334515,8;325819,42;272304,47;130006,46;379427,37;333614,2;135331,82;420243,64;202119;516723,94;
PI;2205201;Jaicós;44883,52;33499,27;43809,19;62108,9;44950;0;21432,41;17583,09;;;;
PI;2205250;Jardim do Mulato;12175;4290;28450;31600;49719,01;72946,5;113303,33;3880;;;;
PI;2205276;Jatobá do Piauí;0;201530,46;43606,35;0;0;0;0;0;;;;
PI;2205300;Jerumenha;0;0;0;0;82097,01;147330,05;115586,54;137336,05;130626,18;31460;38410;
PI;2205359;João Costa;14781,88;0;6936,29;0;54053,83;74297,48;451691,13;1032365,58;2840558,64;4226262,14;818883,04;
PI;2205409;Joaquim Pires;9100,07;60338,2;0;102837,34;164914,35;296403,47;360336,87;210455,99;509543,05;47100,12;52127,08;
PI;2205458;Joca Marques;16440,79;0;0;0;0;0;0;0;;;;
PI;2205508;José de Freitas;;1221534,56;785734,01;2684;178193,19;739721,22;836866,75;760906,36;47034,58;29483,12;20932;
PI;2205516;Juazeiro do Piauí;55392;520;75000;13057,25;5557,5;17838;136979,32;60505,28;28803,52;;;
PI;2205524;Júlio Borges;0;0;0;0;0;0;0;0;348396,67;;;
PI;2205532;Jurema;348402,86;404285,08;394423,6;16800;0;0;0;0;;;;
PI;2205540;Lagoinha do Piauí;61613,95;82665,78;101506,26;172986,1;148591,96;210447,82;287964,97;9000;102174,02;33699,61;33150,16;
PI;2205557;Lagoa Alegre;56981,03;0;16058,88;20185;55115;61836,45;64967;619067,4;362125,64;301792,15;60281,3;
PI;2205565;Lagoa do Barro do Piauí;53924,2;0;920;21798;157937,31;7864;0;28567,62;;;;
PI;2205573;Lagoa de São Francisco;90779,81;96607,79;149324,94;153774,24;71886,87;0;0;0;;;;
PI;2205581;Lagoa do Piauí;23224;26951,06;36750,43;246501,09;123659,71;49673,6;70527,21;761687,84;819999,93;322998,86;64525,8;
PI;2205599;Lagoa do Sítio;221955;0;5212;1053;43468,31;70653;378198,32;22329,86;144517;71984;188458;
PI;2205607;Landri Sales;11502,68;0;5030;102630,29;33568,1;318973,59;31784,3;0;;;;
PI;2205706;Luís Correia;0;0;0;0;0;0;0;0;171044,87;120405,4;;
PI;2205805;Luzilândia;310203,61;652103,38;732307,27;452153,92;246025,49;264644,49;731614,07;1882933,67;2255770,88;1678963,67;1501308,19;
PI;2205854;Madeiro;118976,4;126117;21818;48453,06;159960,64;182311,67;396999,31;82851,67;49127,69;218461,23;21170,89;
PI;2205904;Manoel Emídio;157533,9;162601,92;533751,14;54160,91;62340;305631,94;120284;62723,67;109087,64;294074,25;61376;
PI;2205953;Marcolândia;111040;123749,19;29790;31650;424244,13;98930,89;575956,03;8000;167472;6900;967779,86;
PI;2206001;Marcos Parente;7354,12;51183,49;17114,51;2760;5330;4440;0;0;;;;
PI;2206050;Massapê do Piauí;0;47322;56439,47;50117,39;14997,13;352295,65;165107,26;454455,43;474684,84;716289,52;1421557,97;
PI;2206100;Matias Olímpio;0;0;0;0;262498,37;19840;0;0;;;;
PI;2206209;Miguel Alves;135572,49;7141;673920,87;410215,53;166007,61;120912,63;393112,45;495976,95;1273873,05;682933,11;733060,58;
PI;2206308;Miguel Leão;38801;9400;780;15210;55561,99;3015;39058,41;19497,66;53816,76;;351,6;
PI;2206357;Milton Brandão;123186,24;51410,21;30551,02;2300;0;29120,7;14788,2;0;696072,62;1146807,82;1563877,85;
PI;2206407;Monsenhor Gil;5820,42;169,66;7374,45;269947,9;11835,78;302938;284809,15;117066,11;67032,63;56268,53;53732,93;
PI;2206506;Monsenhor Hipólito;7765;88301;143625,44;34456,14;58072;173103,04;157297,16;30653;89325,2;87442,25;1063069,21;
PI;2206605;Monte Alegre do Piauí;52151,53;74196,39;59314,73;13742,63;10054;1275;211220,69;5400;46275;828458,6;370440,46;
PI;2206654;Morro Cabeça no Tempo;82522,5;14762,5;23117,5;3655,58;0;0;0;0;815218,63;963509,19;2108772,54;
PI;2206670;Morro do Chapéu do Piauí;181613,88;;61129,84;147767,64;41663,48;0;0;0;;;;
PI;2206696;Murici dos Portelas;52200;252142,47;80855;50490;42425,79;6496,2;27602,8;39154,51;60000;30829,31;666767,02;
PI;2206704;Nazaré do Piauí;16140,89;7580,11;5662,08;8015,73;46063;89484,44;267711,57;76468,24;142608,13;48533,23;222092,38;
PI;2206720;Nazária;14659,77;39461,26;82900;37138,3;1848;1109;0;0;;;;
PI;2206753;Nossa Senhora de Nazaré;57000;1000;319813,37;114837,59;150079,49;97500,61;25993,72;55205;119874,92;182376,2;533560,75;
PI;2206803;Nossa Senhora dos Remédios;10850;2971;36800;2550;21132,1;39947,22;70169,74;62270;221242,62;69474,15;125039,75;
PI;2206902;Novo Oriente do Piauí;117690,38;178571,56;1726286,97;244124,68;0;42175,05;890925,62;0;17500;;;
PI;2206951;Novo Santo Antônio;2166430,21;3100,04;2760569,53;599529,55;423262,38;899359,17;871332,87;263632,96;216117,03;297197,2;510429,76;
PI;2207009;Oeiras;564582,12;28571;326161,29;709478,42;1435183,9;67828;240783,15;421501,04;36100;263853,17;393448,7;
PI;2207108;Olho D'Água do Piauí;112150;86970;156757,5;117315;146490,41;75847,2;254500,4;25850;220186,52;153637,58;589127,63;
PI;2207207;Padre Marcos;69046,16;2850,23;177715;6198,96;141690,66;122231,91;0;145312,9;97482,36;;215702,17;
PI;2207306;Paes Landim;268655,41;245442,79;186182,39;34793,8;2175292,03;183849,9;1635989,62;244848,92;891077,72;879822,38;1099572,79;
PI;2207355;Pajeú do Piauí;816,45;16393,36;550155;885039,31;185199,24;330501,84;440921,8;621323,33;945179,47;1484425,57;2132176,55;
PI;2207405;Palmeira do Piauí;103335,43;99260,15;36076;125098,1;256362,62;97322,07;233542,6;417862,52;626759,59;500715,54;303205,03;
PI;2207504;Palmeirais;122303;196654;134966;67400;70635;582838,77;11900;7550;120698,46;;3187;
PI;2207553;Paquetá;70210;100983,13;47570;133858,69;199702,19;252988,18;73160,97;1075746,67;1605096,73;257292,6;5478020,99;
PI;2207603;Parnaguá;61254,48;200767,21;113888,86;65876,95;234736,96;0;0;0;314549,91;4400;282379,48;
PI;2207702;Parnaíba;2889436,7;3340902,95;3610023,59;3451391,39;577431,1;14956,27;0;527653,68;183753,49;1262190,45;29242,74;
PI;2207751;Passagem Franca do Piauí;29784;32930,66;60496,97;13056,7;126951,14;18478,39;101818,72;242449,43;131101,02;976631,79;1290180,78;
PI;2207777;Patos do Piauí;42217;0;18935,66;694703,32;312738,32;0;0;0;1096,92;;72682,55;
PI;2207793;Pau D'Arco do Piauí;88526,86;39530,8;358317,05;21075,58;10600;28530;2400;0;;;;
PI;2207801;Paulistana;146831,62;151593,79;134196,68;160476,48;626745,38;286682,64;1228811,98;1987163,26;1747557,32;1070928,65;1914375,44;
PI;2207850;Pavussu;222350,17;40631,77;56370,01;0;0;0;0;0;;116880,54;91939,91;
PI;2207900;Pedro II;61450,55;460444,25;507836,29;0;0;177500;166044;0;600;32641,51;1969528,03;
PI;2207934;Pedro Laurentino;0;2060;0;73084,45;0;0;0;0;;;;
PI;2207959;Nova Santa Rita;0;74397,41;0;4693;7990,08;0;0;0;;;;
PI;2208007;Picos;0;470244,75;0;0;0;0;0;0;125000;;;
PI;2208106;Pimenteiras;33100;0;0;0;0;0;0;0;;;;
PI;2208205;Pio IX;2605;650;143300;0;388177,5;447032,68;910602,14;1737522,12;1756586,53;194972,41;73305,39;
PI;2208304;Piracuruca;551059,51;445778,71;334191,83;488012,89;549974,21;674462,71;789545,26;970842,75;2053763,64;1612693,51;2950971,88;
PI;2208403;Piripiri;331510,72;1082054,44;1813906;750446,8;1706066,78;0;0;0;;;;
PI;2208502;Porto;130481,96;152997,67;55026,47;74612,41;216810,71;0;0;0;;;;
PI;2208551;Porto Alegre do Piauí;6139;34440,14;1671;10412,8;2451;0;0;0;;;;
PI;2208601;Prata do Piauí;;;0;3000;0;0;0;0;;440872,51;302567,66;
PI;2208650;Queimada Nova;458948,06;385074,88;438718,23;377097,59;558608,93;249685,45;375732,69;217143,86;359889,03;323787,49;357616,33;
PI;2208700;Redenção do Gurguéia;0;1360;;0;650;31317,75;104978,28;0;143546,44;8900;1366362,17;
PI;2208809;Regeneração;25406;10567;20304,3;22310,61;23382,95;0;0;0;;;;
PI;2208858;Riacho Frio;27437,01;18414,23;3909,48;2157,9;3021,06;15196,97;142636,11;372215,65;1095337,05;325157,89;691052,74;
PI;2208874;Ribeira do Piauí;24824,75;35999,95;18575,55;100432,26;31215,48;0;0;0;;;;
PI;2208908;Ribeiro Gonçalves;81279,82;167134,34;429674,42;490411,68;414610,57;367063,32;878051;906442,14;862195,35;1450118,33;3441513,85;
PI;2209005;Rio Grande do Piauí;6000;16230;15782,68;147568,1;43387,9;114312,78;194109,32;266663,07;66346,73;76614,67;69026,67;
PI;2209104;Santa Cruz do Piauí;8940;25200;22820;0;84992;120086,86;241206,56;344473,56;689391,79;1525710,96;699651,26;
PI;2209153;Santa Cruz dos Milagres;0;1676306,66;0;0;0;390395,59;0;222834,74;383204,75;548207,78;495768,3;
PI;2209203;Santa Filomena;34700;5569;30108;0;0;0;0;0;4166,67;;;
PI;2209302;Santa Luz;0;0;0;36600;0;0;48681,58;119980,98;47711,14;301377,63;1024396,96;
PI;2209351;Santana do Piauí;32260;80923,01;127034,7;74728,27;4924;23755;18653;0;105159,98;58788,76;382220,94;
PI;2209377;Santa Rosa do Piauí;16892,23;5800;27229,52;0;37754,8;2279,72;54347,6;0;;;;
PI;2209401;Santo Antônio de Lisboa;0;0;17830;8833;0;0;106,94;87053;456963,43;3050,23;1191052,08;
PI;2209450;Santo Antônio dos Milagres;12800;518177,38;483801,72;3400;581291,46;292411,49;522299,33;16350;176958,75;66845;675461,76;
PI;2209500;Santo Inácio do Piauí;149540,28;60796,46;61153,06;40685,05;9369,82;68546;64452;44508,25;62884;58735;1567204;
PI;2209559;São Braz do Piauí;124848;14374,3;176239,3;4915;25845,13;49255,8;247134,59;357185,7;;;;
PI;2209609;São Félix do Piauí;4000;18351;115459,79;10470;130701,19;33657;252362,25;389566,93;45925;35960;65929,2;
PI;2209658;São Francisco de Assis do Piauí;50036,34;0;0;1901;;0;0;0;;;;
PI;2209708;São Francisco do Piauí;88766;53717,13;12030;2755,79;19884,75;13642,76;7725;262368,98;712477,01;;9972;
PI;2209757;São Gonçalo do Gurguéia;15440,5;14695;75698,9;2050;10201,2;301942,14;0;47619,08;412565,74;1413861,13;1167807,33;
PI;2209807;São Gonçalo do Piauí;14969,08;35915;13442;276510,79;189343,68;332049,82;255231,06;94683,12;221895,9;1644877,07;1091283,96;
PI;2209856;São João da Canabrava;100593,8;256464,07;2244343;553129,56;169836,82;561266,02;493040,9;442690,42;648506,97;521347,61;1070693,87;
PI;2209872;São João da Fronteira;28040;30504;16394;43550,98;60728,87;64185,35;266954,24;66354,5;78072,19;165054,72;156280,89;
PI;2209906;São João da Serra;422861,44;699022,87;78000;9890;18360;61375;10190;24584,34;57261,17;180679,88;1146721,07;
PI;2209955;São João da Varjota;129798;321921,65;197266,34;149956,16;187400,07;105273;195288;180196,8;777541,13;373740,84;189915,62;
PI;2209971;São João do Arraial;11444;199374,5;145766,58;1400;11844;534039,41;69809,63;516;;;67094;
PI;2210003;São João do Piauí;360008,67;104562,73;519889,25;12353,23;124806,6;18002,11;82535,88;642932,74;;;;
PI;2210052;São José do Divino;71377,16;9471;64343,48;265295,49;733651,67;761961,49;832299,04;854761,27;1425441,51;794084,2;1801056,93;
PI;2210102;São José do Peixe;0;1380;0;20700;40325,68;15113;9525;2997,99;3000;38555,53;82999;
PI;2210201;São José do Piauí;56020;67976;22300;7460;0;121857,73;5416,8;402345,89;1139186,54;1532197,67;1795419,98;
PI;2210300;São Julião;59399,83;72978,6;142942,88;0;0;49310;28919;5945;176448,19;;927470,27;
PI;2210359;São Lourenço do Piauí;0;0;0;0;0;0;0;0;;37200;34168,3;
PI;2210375;São Luis do Piauí;192204,28;154324,08;47788,92;103030;162641;179727,39;116115;141103,78;399185,67;300102,3;63037,38;
PI;2210383;São Miguel da Baixa Grande;539890,35;0;83433,71;45740;;100021,57;164837,44;181809,1;552860,48;679742,67;1251141,84;
PI;2210391;São Miguel do Fidalgo;0;28556,68;43810,02;8710;41110;41480;114613,55;753796,57;621665,1;466101,02;511243,59;
PI;2210409;São Miguel do Tapuio;148132,84;0;807142,35;284449,74;1499002,97;205517,37;1554972,53;0;4694;93667,17;22591,01;
PI;2210508;São Pedro do Piauí;71338,44;16900;7420,24;8202;0;88192,16;30182,45;401709,8;1834427,21;323228,02;476539,64;
PI;2210607;São Raimundo Nonato;174497,49;224426,5;0;7000;217668,18;49572,01;120326,37;64866,51;100622,97;110840,93;123944,22;
PI;2210623;Sebastião Barros;85307,58;;5789,47;3655,58;47785,27;23321,9;34684,21;16675;42930;108000;169922,02;
PI;2210631;Sebastião Leal;0;0;0;0;310;17991,08;18085,31;33681,61;;56753,41;;
PI;2210656;Sigefredo Pacheco;60903;7678;8641;7505;28587,46;9740;14380;10477,9;217327,14;111024,6;41049,35;
PI;2210706;Simões;213165,98;723551,14;671249,08;108658,48;700896,09;1054662,37;1837600,41;152847,78;763370,13;165579,06;1247520,61;
PI;2210805;Simplício Mendes;34030;61100,5;45160;24745,8;124010,15;0;0;0;;;;
PI;2210904;Socorro do Piauí;47328,63;;;25895,5;53538,14;36203,75;62603;4192,91;27618,55;;328657,76;
PI;2210938;Sussuapara;43738,23;18046;0;3836;0;9500;18125;85597;603696,58;875065,22;1997891,14;
PI;2210953;Tamboril do Piauí;207985,32;128602,01;115627,6;68971,2;324879,28;1010127,73;15335,73;7900;;430106,63;1625284,52;
PI;2210979;Tanque do Piauí;28656,4;193644,25;73402;36436,36;122664,91;89570,52;36791,7;113470,05;97072,07;197331,45;766432,21;
PI;2211001;Teresina;526453,87;117436,59;5869087,43;12322661,78;14306197,62;12972964,09;35797051,45;12299904,55;37015018,16;53107691,62;69443314,04;
PI;2211100;União;278081,56;56510;544714,42;196418,32;0;209842,8;331420,22;70023,9;807143,98;2071403,39;10706093,18;
PI;2211209;Uruçuí;1038966,3;1610882,57;3003278,68;4358658,1;2575790,62;3459516,91;6813500,87;1726376,56;4888177,35;11770944,3;34156410,82;
PI;2211308;Valença do Piauí;39216;71008;68045;367868,94;255578,4;25801,38;36069,53;430177,35;1582980,43;822811,73;1236304,15;
PI;2211357;Várzea Branca;120797,18;38673,34;32640;80945;52088;54000;46874;75610;74774;837536,37;43644;
PI;2211407;Várzea Grande;35482,16;65196,09;825896,24;122052,21;94651,76;0;0;0;;1728344,53;1838536,54;
PI;2211506;Vera Mendes;64865,06;3220;40228,86;8409;24776,94;249194,96;49573,42;70266;225086,55;226891,5;294312,83;
PI;2211605;Vila Nova do Piauí;157867,66;385178,97;917614,87;77720;186145,56;209402,62;33930;570094,84;323864,97;440000;377475,63;
PI;2211704;Wall Ferraz;44047;74289,51;101529,93;11322;21953;17540;77775;64065;426141,56;1208693,96;3819766,37;
PR;4100103;Abatiá;48500;172754,4;188604,32;73200;233142,19;276279,31;235878,66;314986,98;343038,88;390118,87;405917,14;
PR;4100202;Adrianópolis;1331474,91;1308246,44;2187363,47;1898115,91;1683271,66;1702191,27;2098196,44;2879494,39;4779009,19;2747007,16;3349532,82;
PR;4100301;Agudos do Sul;1783717,12;1037743,75;1332431,97;987506,03;1621146,94;1163436,64;1419065,99;1775868,55;3541804,18;3151776,85;3295080,2;
PR;4100400;Almirante Tamandaré;292081,67;177368,09;26352,38;44856,76;212107,47;266547,46;1444747,87;1907773,71;4171528,92;1175987,55;1800415,23;
PR;4100459;Altamira do Paraná;724052,83;821124,9;1013539,75;1276747,11;1013328,09;1467180,66;2632998,37;1020096,04;2534538,16;2094099,18;2350512,96;
PR;4100509;Altônia;2281263,7;1619599,63;1906660,29;1368046,3;1707047,58;1299985,25;1152917,32;2665772,81;1813202,87;2398740,9;19138031,92;
PR;4100608;Alto Paraná;;2286943,02;2287418,13;1996534,71;1848637,79;1741027,35;2380816,64;1943713,77;5433116,86;6195561,66;5014119,17;
PR;4100707;Alto Piquiri;1386784,66;1406877,92;1013441,08;1440786,28;1156477,21;1354042,82;1029660,59;1836276,96;3547199,52;2317153,8;3161150,85;
PR;4100806;Alvorada do Sul;0;0;0;0;0;0;0;0;;;;
PR;4100905;Amaporã;627534,22;715221,24;889858,68;882729,6;895016,6;934839,58;848432,82;1427463,36;1609478,46;1474212;4003712,13;
PR;4101002;Ampére;;2845902,08;3298265,78;4693433,97;5484611,19;3468522,37;4475889,79;4599272,68;7485020,02;7941382,01;7596305,65;
PR;4101051;Anahy;;1325715,13;1357630,99;1319928,83;1746607,51;1544818,17;2814874,89;2419886,26;4464012,38;2236795,9;5443333;
PR;4101101;Andirá;469283,13;422718,26;356183,73;165504,69;27087,04;50396;52110;48360;44330;94810,26;239889,12;
PR;4101150;Ângulo;126377,39;64967,65;133995,24;64030;45787,1;19987;37610;103069,42;76056,7;15390;70197;
PR;4101200;Antonina;0;0;0;0;0;0;0;0;;436303,56;1552111,99;
PR;4101309;Antônio Olinto;3118885,61;3466054,9;3491329,71;2778465,31;3400636,37;3683692,87;5437431,63;4462016,76;8440373,44;6303559,47;8401215,51;
PR;4101408;Apucarana;0;0;0;0;0;0;0;0;;;;
PR;4101507;Arapongas;6824015,25;4971731,69;4529213,91;6650540,41;461770,63;1404634,39;579230,8;2844239,38;8753826,09;1291744,69;;
PR;4101606;Arapoti;1016591,2;1524400,99;1016616,43;624899,73;753134,43;1190052,28;1197542;1595114,3;3662387,16;275196,52;90222,87;
PR;4101655;Arapuã;2514204,4;1196434,94;2036360,71;1301737,72;1307461,53;1136412,1;1126375,08;1178215,73;1479322,26;1344220,75;2152609,43;
PR;4101705;Araruna;2674212,2;2989049,05;2946755,57;3904984,29;4193069,67;3952897,71;4548631,96;5222207,95;6097772,67;5583513,08;6009859,73;
PR;4101804;Araucária;50632169,42;43271114,79;52707124,3;25943858,94;81350401,63;74422880,75;87317583,22;60186343,29;203754308,51;180062298,37;116044033,74;
PR;4101853;Ariranha do Ivaí;1095072,37;1138432,38;1459426,79;1038798,57;1121175,97;849977,56;928341,82;2997329,62;3400851,98;2958195,46;4014232,93;
PR;4101903;Assaí;1271497,69;1823353,03;2365735,01;704037,09;691974,08;633448,63;520576,08;589084,83;2867726,92;1063476,64;722697,82;
PR;4102000;Assis Chateaubriand;3866653,08;3041400,66;4824467,5;2996657,01;3497044,32;7681339,66;5110468,9;9740926,24;6632274,19;7704100,81;7529778,48;
PR;4102109;Astorga;1300018,78;1759757,79;1980223,27;2356307,14;2124953,16;1928015,17;2310945,46;2303876,01;2976130,91;1916872,18;2177493,93;
PR;4102208;Atalaia;118000;0;0;304000;6835,85;0;0;0;438000;;1114000;
PR;4102307;Balsa Nova;0;221800;0;325000;12720,18;1230000;229500;0;472000;962037,12;5504855,27;
PR;4102406;Bandeirantes;0;0;0;0;0;355800;7170;6500;;;;
PR;4102505;Barbosa Ferraz;0;0;0;0;0;0;0;0;;913555,28;1142465,55;
PR;4102604;Barracão;1243069,56;1548547,67;1578442,36;1739251,33;1741922,59;2936424,99;1567011,26;2100533,46;3597967,53;2893583,45;3516895,15;
PR;4102703;Barra do Jacaré;341327,03;315184,03;277108,21;288103,35;323030,69;177815,78;328777,07;249477,51;336801,75;357952,31;376348,26;
PR;4102752;Bela Vista da Caroba;485512,24;326794,45;987032,69;478450,14;1940032,56;392367,86;121407,8;189086,27;4359180,33;4450854,03;6736171,61;
PR;4102802;Bela Vista do Paraíso;0;0;0;0;0;0;0;0;;;;
PR;4102901;Bituruna;;5241225,1;7886811,95;6479159,57;3626245,76;3302009,82;2711868,63;3637385,48;9804276,37;9063267,07;12404193,77;
PR;4103008;Boa Esperança;832561;1033329,34;681185,28;874938,52;1376297,35;1178322,73;1408755,74;1084598,39;1367189,81;1508425,08;1660207,77;
PR;4103024;Boa Esperança do Iguaçu;2735139,33;2169745,77;3532607,48;2650115,86;4584547,98;2045772,68;3421157,91;3386259,58;3543068,39;10052216,32;5437111,67;
PR;4103040;Boa Ventura de São Roque;1467875,66;1325264,59;1526463,36;1307469,1;2508542,94;5518959,11;3768612,82;2672832,21;4024360,35;7575787,21;5664065,82;
PR;4103057;Boa Vista da Aparecida;1367930,94;1584187,77;1419799,44;2233218,12;1996241,38;3883911,83;4064555,58;3081281,17;4884018,42;6304108,02;7474196,78;
